"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Prior Communication","prior_communication","string","","project_form_information","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Project Deadline","project_deadline","enumeration","","project_form_information","true","Yes (true); No (false)","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Project Deadline Date","project_deadline_date","date","","project_form_information","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Project Description","project_description","string","","project_form_information","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Data Entry Specialist","data_entry_specialist","enumeration","The specialist completing the software configuration for a project.","project_owner(s)","false","","false","false","false","true","false","false","Lucas Graham","Dependent conditional field (2)","0%","",""
"Project Manager","project_manager","enumeration","The manager overseeing the work and timelines for a project.","project_owner(s)","false","","false","false","false","true","false","false","Lucas Graham","Dependent conditional field (2)","0%","",""
"Project Specialist","project_specialist","enumeration","The specialist completing communication and on-location work for a project.","project_owner(s)","false","","false","false","false","true","false","false","Lucas Graham","Dependent conditional field (2)","0%","",""
"Current System Benefits","current_system_benefits","string","","project_variable_information","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Current System Issues","current_system_issues","string","","project_variable_information","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Reason for Switching","reason_for_switching","string","","project_variable_information","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Unique Onboarding Requirnments","unique_onboarding_requirnments","string","","project_variable_information","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Added to CRM","added_to_crm","enumeration","The equipment has been added to the CRM - it has been associated with the corresponding project and company. ","projectss_information","true","Completed; Not Relevant","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"Brainstorm Owner","brainstorm_owner","enumeration","","projectss_information","false","","false","false","false","true","false","false","Lucas Graham","","0%","",""
"Chance of Referral","chance_of_referral","enumeration","","projectss_information","true","1 (nlQx0SOHIycjVvpXwLPoz); 2 (PIng6tX9lfYHoXBr851Hk); 3 (ozEgBbLOZJcRtdjTsuLEo); 4 (Gwf-IJJaKMWMTOaYz8bES); 5 (Dmh-aHn3mzeTNDmX9otdp)","false","false","false","false","false","false","Lucas Graham","Form (1); Automation platform flow (1)","0%","",""
"Database Sign Off","database_sign_off","string","Database build approved by client.","projectss_information","true","","false","false","false","true","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"Documentation Owner","documentation_owner","enumeration","","projectss_information","false","","false","false","false","true","false","false","Lucas Graham","","0%","",""
"Go-Live Sign Off","go_live_sign_off","string","","projectss_information","true","","false","false","false","true","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"Created by user ID","hs_created_by_user_id","number","The user who created this record. This value is set automatically by HubSpot.","projectss_information","false","","true","true","false","true","false","true","HubSpot","","100%","",""
"Object create date/time","hs_createdate","datetime","The date and time at which this object was created. This value is automatically set by HubSpot and may not be modified.","projectss_information","false","","true","true","false","false","false","true","HubSpot","Calculated property (1)","100%","",""
"Object last modified date/time","hs_lastmodifieddate","datetime","Most recent timestamp of any property update for this object. This includes HubSpot internal properties, which can be visible or hidden. This property is updated automatically.","projectss_information","false","","true","true","false","false","false","true","HubSpot","","100%","",""
"Merged record IDs","hs_merged_object_ids","enumeration","The list of record IDs that have been merged into this record. This value is set automatically by HubSpot.","projectss_information","false","","true","true","false","true","false","true","HubSpot","","0%","",""
"Record ID","hs_object_id","number","The unique ID for this record. This value is set automatically by HubSpot.","projectss_information","false","","true","true","false","false","false","true","HubSpot","Flow action (1)","100%","",""
"Record source detail 1","hs_object_source_detail_1","string","First level of detail on how this record was created.","projectss_information","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (1)","0%","",""
"Record source detail 2","hs_object_source_detail_2","string","Second level of detail on how this record was created.","projectss_information","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Record source detail 3","hs_object_source_detail_3","string","Third level of detail on how this record was created.","projectss_information","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Record source","hs_object_source_label","enumeration","How this record was created.","projectss_information","false","","true","true","false","true","false","true","HubSpot","Automation platform flow (1)","100%","",""
"Client Project pipeline","hs_pipeline","enumeration","The pipeline of this Client Project","projectss_information","true","","false","true","false","true","false","true","HubSpot","Automation platform flow (2)","0%","",""
"Client Project pipeline stage","hs_pipeline_stage","enumeration","The pipeline stage of this Client Project","projectss_information","true","","false","true","false","true","false","true","HubSpot","Automation platform flow (15); Controlling conditional field (8)","0%","",""
"Shared teams","hs_shared_team_ids","enumeration","Additional teams whose users can access the record based on their permissions. This can be set manually or through Workflows or APIs.","projectss_information","false","","false","true","false","true","false","true","HubSpot","","0%","",""
"Shared users","hs_shared_user_ids","enumeration","Additional users that can access the record based on their permissions. This can be set manually or through Workflows and APIs.","projectss_information","false","","false","true","false","true","false","true","HubSpot","","0%","",""
"Updated by user ID","hs_updated_by_user_id","number","The user who last updated this record. This value is set automatically by HubSpot.","projectss_information","false","","true","true","false","true","false","true","HubSpot","","100%","",""
"Owner assigned date","hubspot_owner_assigneddate","datetime","The most recent timestamp of when an owner was assigned to this record. This value is set automatically by HubSpot.","projectss_information","false","","true","true","false","false","false","true","HubSpot","","100%","",""
"Owner","hubspot_owner_id","enumeration","The owner of the object.","projectss_information","false","","false","true","false","true","false","true","HubSpot","","100%","",""
"Owner's main team","hubspot_team_id","enumeration","The main team of the record owner. This value is set automatically by HubSpot.","projectss_information","false","","true","true","false","true","false","true","HubSpot","","0%","",""
"Impacted Department","impacted_department","enumeration","Any secondary department(s) this project is tied to.","projectss_information","true","Executive; Admin - Accounting and Billing; Admin - People and HR; Admin - Vendor Relations; Sales and Marketing; Projects and Onboarding; Support; Growth Specialist; Special Projects","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Implementation Owner(s)","implementation_owners","enumeration","","projectss_information","false","","false","false","false","true","false","false","Lucas Graham","","0%","",""
"Installation Sign Off","installation_verification","string","","projectss_information","true","","false","false","false","true","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"Internal Project Leader","internal_project_leader","enumeration","","projectss_information","false","","false","false","false","true","false","false","Lucas Graham","","0%","",""
"On Hold","on_hold","enumeration","The project is on hold.","projectss_information","true","Yes (true); No (false)","false","false","false","false","false","false","Lucas Graham","","0%","",""
"POC - Phone Number","poc___phone_number","string","","projectss_information","true","","false","false","false","false","false","false","Lucas Graham","Form (1)","0%","",""
"Primary Department","primary_department","enumeration","The primary department this project pertains to.","projectss_information","true","Executive; Admin - Accounting and Billing; Admin - People and HR; Admin - Vendor Relations; Sales and Marketing; Projects and Onboarding; Support; Growth Specialist; Special Projects","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Project Name","project_name","string","","projectss_information","true","","false","false","false","false","false","false","Lucas Graham","Form (2); Automation platform flow (5)","100%","",""
"Quality Assurance Owner","quality_assurance_owner","enumeration","","projectss_information","false","","false","false","false","true","false","false","Lucas Graham","","0%","",""
"Time Open","time_open","datetime","The time since the project was created.","projectss_information","false","","true","false","true","false","false","false","Lucas Graham","","100%","",""
"Training Owner","training_owner","enumeration","","projectss_information","false","","false","false","false","true","false","false","Lucas Graham","","0%","",""
"Training Sign Off","training_sign_off","string","","projectss_information","true","","false","false","false","true","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
