"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Date entered ""Qualified To Buy (Sales Pipeline)""","hs_v2_date_entered_qualifiedtobuy","datetime","The date and time when the deal entered the 'Qualified To Buy' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","7.69%","",""
"Date exited ""Uncategorized (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_1119033503","datetime","The date and time when the deal exited the 'Uncategorized' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","9.47%","8/26/25 11:18 PM EDT","HubSpot Calculation"
"Date exited ""Interest Expressed (New Sales Pipeline)""","hs_v2_date_exited_1119770685","datetime","The date and time when the deal exited the 'Interest Expressed' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","29.59%","2/5/26 10:46 AM EST","HubSpot Calculation"
"Date exited ""Discovery Complete (New Sales Pipeline)""","hs_v2_date_exited_1119770686","datetime","The date and time when the deal exited the 'Discovery Complete' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","8.88%","2/4/26 5:29 PM EST","HubSpot Calculation"
"Date exited ""Demo Scheduled (New Sales Pipeline)""","hs_v2_date_exited_1119770687","datetime","The date and time when the deal exited the 'Demo Scheduled' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","6.51%","12/16/25 4:09 PM EST","HubSpot Calculation"
"Date exited ""Demo Completed (New Sales Pipeline)""","hs_v2_date_exited_1119770688","datetime","The date and time when the deal exited the 'Demo Completed' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","15.38%","2/2/26 8:07 AM EST","HubSpot Calculation"
"Date exited ""Agreement Sent (New Sales Pipeline)""","hs_v2_date_exited_1119770689","datetime","The date and time when the deal exited the 'Agreement Sent' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","24.85%","2/2/26 6:53 PM EST","HubSpot Calculation"
"Date exited ""Closed Won (New Sales Pipeline)""","hs_v2_date_exited_1119770690","datetime","The date and time when the deal exited the 'Closed Won' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.59%","12/31/25 1:10 AM EST","HubSpot Calculation"
"Date exited ""Closed Lost (New Sales Pipeline)""","hs_v2_date_exited_1119770691","datetime","The date and time when the deal exited the 'Closed Lost' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.37%","1/27/26 1:30 AM EST","HubSpot Calculation"
"Date exited ""Client Interest Expressed (Existing Client Pipeline)""","hs_v2_date_exited_1136155054","datetime","The date and time when the deal exited the 'Client Interest Expressed' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","4.73%","2/19/26 11:30 AM EST","HubSpot Calculation"
"Date exited ""Solution Overviewed (Existing Client Pipeline)""","hs_v2_date_exited_1136155055","datetime","The date and time when the deal exited the 'Solution Overviewed' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.78%","1/28/26 11:22 AM EST","HubSpot Calculation"
"Date exited ""Contract Sent (Existing Client Pipeline)""","hs_v2_date_exited_1136155056","datetime","The date and time when the deal exited the 'Contract Sent' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.18%","8/25/25 11:33 AM EDT","HubSpot Calculation"
"Date exited ""Closed Won (Existing Client Pipeline)""","hs_v2_date_exited_1136155059","datetime","The date and time when the deal exited the 'Closed Won' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Closed Lost (Existing Client Pipeline)""","hs_v2_date_exited_1136155060","datetime","The date and time when the deal exited the 'Closed Lost' stage, 'Existing Client Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Nurture (New Sales Pipeline)""","hs_v2_date_exited_1214984550","datetime","The date and time when the deal exited the 'Nurture' stage, 'New Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.18%","1/27/26 1:29 AM EST","HubSpot Calculation"
"Date exited ""Demo Call Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_186709350","datetime","The date and time when the deal exited the 'Demo Call Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Closing Call Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_186709354","datetime","The date and time when the deal exited the 'Closing Call Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Closing Call Completed - Nurture (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_186709355","datetime","The date and time when the deal exited the 'Closing Call Completed - Nurture' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Closed Won (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_186709358","datetime","The date and time when the deal exited the 'Closed Won' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""F/U Booked (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_196701368","datetime","The date and time when the deal exited the 'F/U Booked' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""F/U Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_196701369","datetime","The date and time when the deal exited the 'F/U Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Demo Call Booked (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_200402199","datetime","The date and time when the deal exited the 'Demo Call Booked' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Demo Call Completed - Qualified (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_200402201","datetime","The date and time when the deal exited the 'Demo Call Completed - Qualified' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Demo Call Completed - Disqualified (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_200402202","datetime","The date and time when the deal exited the 'Demo Call Completed - Disqualified' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Closing Call Booked (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_200402203","datetime","The date and time when the deal exited the 'Closing Call Booked' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Red Zone - HOT  (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_200439733","datetime","The date and time when the deal exited the 'Red Zone - HOT ' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.18%","7/22/25 3:19 PM EDT","HubSpot Calculation"
"Date exited ""Closed Lost (Lost) (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_200439736","datetime","The date and time when the deal exited the 'Closed Lost (Lost)' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Refund Submitted (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_200439737","datetime","The date and time when the deal exited the 'Refund Submitted' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Disco Call Booked (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_986538310","datetime","The date and time when the deal exited the 'Disco Call Booked' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Disco Call Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_986538311","datetime","The date and time when the deal exited the 'Disco Call Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Disco Call Completed - Disqualified (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_986538312","datetime","The date and time when the deal exited the 'Disco Call Completed - Disqualified' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Disco Call Completed - Qualified (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_986538313","datetime","The date and time when the deal exited the 'Disco Call Completed - Qualified' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Churned Customer (Alpha - Main Sales Pipeline)""","hs_v2_date_exited_992017063","datetime","The date and time when the deal exited the 'Churned Customer' stage, 'Alpha - Main Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Appointment Scheduled (Sales Pipeline)""","hs_v2_date_exited_appointmentscheduled","datetime","The date and time when the deal exited the 'Appointment Scheduled' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","5.33%","",""
"Date exited ""Closed Lost (Sales Pipeline)""","hs_v2_date_exited_closedlost","datetime","The date and time when the deal exited the 'Closed Lost' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","3.55%","7/20/25 4:07 PM EDT","HubSpot Calculation"
"Date exited ""Closed Won (Sales Pipeline)""","hs_v2_date_exited_closedwon","datetime","The date and time when the deal exited the 'Closed Won' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","7.69%","7/20/25 4:14 PM EDT","HubSpot Calculation"
"Date exited ""Contract Sent (Sales Pipeline)""","hs_v2_date_exited_contractsent","datetime","The date and time when the deal exited the 'Contract Sent' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Decision Maker Bought-In (Sales Pipeline)""","hs_v2_date_exited_decisionmakerboughtin","datetime","The date and time when the deal exited the 'Decision Maker Bought-In' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Presentation Scheduled (Sales Pipeline)""","hs_v2_date_exited_presentationscheduled","datetime","The date and time when the deal exited the 'Presentation Scheduled' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Qualified To Buy (Sales Pipeline)""","hs_v2_date_exited_qualifiedtobuy","datetime","The date and time when the deal exited the 'Qualified To Buy' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","7.69%","7/20/25 4:14 PM EDT","HubSpot Calculation"
"Latest time in ""Uncategorized (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_1119033503","number","The total time in seconds spent by the deal in the 'Uncategorized' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","9.47%","8/26/25 11:18 PM EDT","HubSpot Calculation"
"Latest time in ""Interest Expressed (New Sales Pipeline)""","hs_v2_latest_time_in_1119770685","number","The total time in seconds spent by the deal in the 'Interest Expressed' stage, 'New Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","29.59%","2/5/26 10:46 AM EST","HubSpot Calculation"
"Latest time in ""Discovery Complete (New Sales Pipeline)""","hs_v2_latest_time_in_1119770686","number","The total time in seconds spent by the deal in the 'Discovery Complete' stage, 'New Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","8.88%","2/4/26 5:29 PM EST","HubSpot Calculation"
"Latest time in ""Demo Scheduled (New Sales Pipeline)""","hs_v2_latest_time_in_1119770687","number","The total time in seconds spent by the deal in the 'Demo Scheduled' stage, 'New Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","6.51%","12/16/25 4:09 PM EST","HubSpot Calculation"
"Latest time in ""Demo Completed (New Sales Pipeline)""","hs_v2_latest_time_in_1119770688","number","The total time in seconds spent by the deal in the 'Demo Completed' stage, 'New Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","15.38%","2/2/26 8:07 AM EST","HubSpot Calculation"
"Latest time in ""Agreement Sent (New Sales Pipeline)""","hs_v2_latest_time_in_1119770689","number","The total time in seconds spent by the deal in the 'Agreement Sent' stage, 'New Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","24.85%","2/2/26 6:53 PM EST","HubSpot Calculation"
"Latest time in ""Closed Won (New Sales Pipeline)""","hs_v2_latest_time_in_1119770690","number","The total time in seconds spent by the deal in the 'Closed Won' stage, 'New Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.59%","12/31/25 1:10 AM EST","HubSpot Calculation"
"Latest time in ""Closed Lost (New Sales Pipeline)""","hs_v2_latest_time_in_1119770691","number","The total time in seconds spent by the deal in the 'Closed Lost' stage, 'New Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.37%","1/27/26 1:30 AM EST","HubSpot Calculation"
"Latest time in ""Client Interest Expressed (Existing Client Pipeline)""","hs_v2_latest_time_in_1136155054","number","The total time in seconds spent by the deal in the 'Client Interest Expressed' stage, 'Existing Client Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","4.73%","2/19/26 11:30 AM EST","HubSpot Calculation"
"Latest time in ""Solution Overviewed (Existing Client Pipeline)""","hs_v2_latest_time_in_1136155055","number","The total time in seconds spent by the deal in the 'Solution Overviewed' stage, 'Existing Client Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.78%","1/28/26 11:22 AM EST","HubSpot Calculation"
"Latest time in ""Contract Sent (Existing Client Pipeline)""","hs_v2_latest_time_in_1136155056","number","The total time in seconds spent by the deal in the 'Contract Sent' stage, 'Existing Client Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.18%","8/25/25 11:33 AM EDT","HubSpot Calculation"
"Latest time in ""Closed Won (Existing Client Pipeline)""","hs_v2_latest_time_in_1136155059","number","The total time in seconds spent by the deal in the 'Closed Won' stage, 'Existing Client Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Closed Lost (Existing Client Pipeline)""","hs_v2_latest_time_in_1136155060","number","The total time in seconds spent by the deal in the 'Closed Lost' stage, 'Existing Client Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Nurture (New Sales Pipeline)""","hs_v2_latest_time_in_1214984550","number","The total time in seconds spent by the deal in the 'Nurture' stage, 'New Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.18%","1/27/26 1:29 AM EST","HubSpot Calculation"
"Latest time in ""Demo Call Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_186709350","number","The total time in seconds spent by the deal in the 'Demo Call Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Closing Call Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_186709354","number","The total time in seconds spent by the deal in the 'Closing Call Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Closing Call Completed - Nurture (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_186709355","number","The total time in seconds spent by the deal in the 'Closing Call Completed - Nurture' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Closed Won (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_186709358","number","The total time in seconds spent by the deal in the 'Closed Won' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""F/U Booked (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_196701368","number","The total time in seconds spent by the deal in the 'F/U Booked' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""F/U Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_196701369","number","The total time in seconds spent by the deal in the 'F/U Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Demo Call Booked (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_200402199","number","The total time in seconds spent by the deal in the 'Demo Call Booked' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Demo Call Completed - Qualified (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_200402201","number","The total time in seconds spent by the deal in the 'Demo Call Completed - Qualified' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Demo Call Completed - Disqualified (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_200402202","number","The total time in seconds spent by the deal in the 'Demo Call Completed - Disqualified' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Closing Call Booked (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_200402203","number","The total time in seconds spent by the deal in the 'Closing Call Booked' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Red Zone - HOT  (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_200439733","number","The total time in seconds spent by the deal in the 'Red Zone - HOT ' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.18%","7/22/25 3:19 PM EDT","HubSpot Calculation"
"Latest time in ""Closed Lost (Lost) (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_200439736","number","The total time in seconds spent by the deal in the 'Closed Lost (Lost)' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Refund Submitted (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_200439737","number","The total time in seconds spent by the deal in the 'Refund Submitted' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Disco Call Booked (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_986538310","number","The total time in seconds spent by the deal in the 'Disco Call Booked' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Disco Call Incomplete (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_986538311","number","The total time in seconds spent by the deal in the 'Disco Call Incomplete' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Disco Call Completed - Disqualified (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_986538312","number","The total time in seconds spent by the deal in the 'Disco Call Completed - Disqualified' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Disco Call Completed - Qualified (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_986538313","number","The total time in seconds spent by the deal in the 'Disco Call Completed - Qualified' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Churned Customer (Alpha - Main Sales Pipeline)""","hs_v2_latest_time_in_992017063","number","The total time in seconds spent by the deal in the 'Churned Customer' stage, 'Alpha - Main Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Appointment Scheduled (Sales Pipeline)""","hs_v2_latest_time_in_appointmentscheduled","number","The total time in seconds spent by the deal in the 'Appointment Scheduled' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","5.33%","",""
"Latest time in ""Closed Lost (Sales Pipeline)""","hs_v2_latest_time_in_closedlost","number","The total time in seconds spent by the deal in the 'Closed Lost' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","3.55%","7/20/25 4:07 PM EDT","HubSpot Calculation"
"Latest time in ""Closed Won (Sales Pipeline)""","hs_v2_latest_time_in_closedwon","number","The total time in seconds spent by the deal in the 'Closed Won' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","7.69%","7/20/25 4:14 PM EDT","HubSpot Calculation"
"Latest time in ""Contract Sent (Sales Pipeline)""","hs_v2_latest_time_in_contractsent","number","The total time in seconds spent by the deal in the 'Contract Sent' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Decision Maker Bought-In (Sales Pipeline)""","hs_v2_latest_time_in_decisionmakerboughtin","number","The total time in seconds spent by the deal in the 'Decision Maker Bought-In' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Presentation Scheduled (Sales Pipeline)""","hs_v2_latest_time_in_presentationscheduled","number","The total time in seconds spent by the deal in the 'Presentation Scheduled' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Qualified To Buy (Sales Pipeline)""","hs_v2_latest_time_in_qualifiedtobuy","number","The total time in seconds spent by the deal in the 'Qualified To Buy' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","7.69%","7/20/25 4:14 PM EDT","HubSpot Calculation"
"Time in current stage","hs_v2_time_in_current_stage","datetime","The time this object has spent in the current pipeline stage","dealstages","false","","true","true","true","false","false","true","HubSpot","","100%","2/19/26 2:37 PM EST","HubSpot Calculation"
"Weighted open pipeline in company currency","hs_weighted_pipeline_in_company_currency","number","Sum in company currency of open deal amount, weighted by pipeline stage","hubspotmetrics","false","","true","true","true","false","false","true","HubSpot","","97.63%","2/19/26 2:37 PM EST","HubSpot Calculation"
"First Call Offer Made?","first_call_offer_made_","enumeration","","payments_&_money","true","Yes (true); No (false)","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Refund / Chargeback Date","refund___chargeback_date","date","This property marks the date a deal enters refund or chargeback deal stage.","payments_&_money","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Sale Type","sale_type","enumeration","This property is used to differentiate when someone in a brand new customer VS. when someone is a returning client OR this is a payment for a payment plan (MRR or recurring revenue)","payments_&_money","true","New Business; Existing Business; UpSell; Downsell","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0.59%","4/7/25 1:10 PM EDT","CRM UI"
"Project ID","project_id","string","","projecttracker","false","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Project Status","project_status","string","","projecttracker","false","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Closer Owner","closer_owner","enumeration","","sales_momentum","false","","false","false","false","true","false","false","Lucas Graham","Rollup property (1); Automation platform flow (2); Dependent conditional field (2)","35.5%","2/5/26 10:46 AM EST","CRM UI"
"Closing - No Show / Cancel Type","closing___no_show___cancel_type","enumeration","","sales_momentum","true","No Show; Canceled (Us); Canceled (them); Reschedule Requested","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"Closing Call - DQ Reason","closing_call___dq_reason","string","","sales_momentum","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Closing Call Booked Date","closing_call_booked_date","date","","sales_momentum","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Closing Call Incomplete Date","closing_call_incomplete_date","date","","sales_momentum","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Closing Call No Showed","closing_call_no_showed","enumeration","","sales_momentum","true","Closing Call - No Show; Closing Call - Showed Up","false","false","false","false","false","false","Lucas Graham","","1.18%","4/29/25 9:25 PM EDT","Workflow"
"Closing Call Outcome","closing_call_outcome","enumeration","","sales_momentum","true","Scheduled; No Show; Completed - Nurture; Canceled; DQ; F/U Scheduled; F/U Incomplete; RedZone; Won - Payment Plan; Won - PIF; Deal Lost; Refund Or Chargeback","false","false","false","false","false","false","Lucas Graham","","2.96%","7/20/25 4:07 PM EDT","Workflow"
"Date Entered Red Zone","date_entered_red_zone","date","","sales_momentum","true","","false","false","false","false","false","false","Lucas Graham","","1.18%","4/29/25 9:25 PM EDT","Workflow"
"Date of next meeting","date_of_next_meeting","date","","sales_momentum","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Deal Lost Explanation","deal_lost_explanation","string","","sales_momentum","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Deal Lost Reason","deal_lost_reason","enumeration","","sales_momentum","true","Financial; Did not believe it was a good fit; Timing; Went with a competitor; Was shopping / not committed; Strong Objections (Couldn't get around them); Other","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","1.78%","7/20/25 4:07 PM EDT","CRM UI Bulk Action"
"Demo - No Show / Cancel Type","disco___no_show___cancel_type","enumeration","","sales_momentum","true","No Show; Canceled (Us); Canceled (them); Reschedule Requested","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"Disco - No Show / Cancel Type","disco___no_show__cancel_type","enumeration","","sales_momentum","true","No Show; Canceled (Us); Canceled (them); Reschedule Requested","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"Demo Call - DQ Reason","disco_call___dq_reason","string","","sales_momentum","true","","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"Disco Call - DQ Reason","disco_call__dq_reason","string","","sales_momentum","true","","false","false","false","false","false","false","Lucas Graham","Dependent conditional field (1)","0%","",""
"Demo Call Booked Date","disco_call_booked_date","date","","sales_momentum","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Disco Call Booked Date","disco_call_booked_date_","date","","sales_momentum","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Demo Call Incomplete","disco_call_incomplete","date","","sales_momentum","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Disco Call Incomplete","disco_call_incomplete_","date","","sales_momentum","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
"Demo Call Incomplete Date","disco_call_incomplete_date","date","","sales_momentum","true","","false","false","false","false","false","false","Lucas Graham","","0%","",""
